,ID#,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Clusters
2300,2318,128620,0,2,1,1,4
2301,2319,65340,2454,3,1,1,4
2302,2320,27135,0,1,1,1,4
2303,2321,32898,0,1,1,1,4
2304,2322,196922,0,4,1,1,0
2305,2323,196175,0,4,1,1,0
2306,2324,11457,0,1,1,1,4
2307,2325,175344,0,4,1,1,0
2308,2326,5154,0,5,1,1,4
2309,2327,13232,0,1,1,1,4
2310,2328,88232,0,1,1,1,4
2311,2329,75526,0,4,1,1,4
2312,2330,53935,0,1,1,1,4
2313,2331,18402,0,1,1,1,4
2314,2332,24784,0,1,1,1,4
2315,2333,62903,0,3,1,1,4
2316,2334,80272,0,4,1,1,4
2317,2335,10458,0,1,2,1,4
2318,2336,188184,0,4,1,1,0
2319,2337,83524,0,4,1,1,4
2320,2338,10794,0,1,1,1,4
2321,2339,49807,0,2,1,1,4
2322,2340,18266,0,3,1,1,4
2323,2341,87851,0,4,1,1,4
2324,2342,32991,0,1,1,1,4
2325,2343,28677,0,1,1,1,4
2326,2344,103809,0,3,1,1,4
2327,2345,417,0,1,1,1,4
2328,2346,8859,0,3,1,1,4
2329,2347,26896,0,1,1,1,4
2330,2348,16986,0,1,1,1,4
2331,2349,25530,0,3,1,1,4
2332,2350,77067,0,4,1,1,4
2333,2351,6350,0,1,1,1,4
2334,2352,76118,0,5,1,1,4
2335,2353,40420,0,2,1,1,4
2336,2354,30178,0,3,1,1,4
2337,2355,15088,0,1,1,1,4
2338,2356,138020,0,3,1,1,4
2339,2357,27310,0,3,1,1,4
2340,2358,109131,0,3,1,1,4
2341,2359,35356,0,3,1,1,4
2342,2360,33466,0,1,1,1,4
2343,2361,350608,0,4,1,1,0
2344,2362,42107,888,1,1,1,4
2345,2363,74796,0,3,1,1,4
2346,2364,26129,0,3,1,1,4
2347,2365,30893,0,1,1,1,4
2348,2366,9445,0,1,1,1,4
2349,2367,52965,0,1,1,1,4
2350,2368,19516,0,3,1,1,4
2351,2369,106378,0,4,1,1,4
2352,2370,22201,0,4,1,1,4
2353,2371,73378,0,3,1,1,4
2354,2372,50193,0,1,1,1,4
2355,2373,165144,0,3,1,1,4
2356,2374,53556,0,1,1,1,4
2357,2375,18387,0,4,1,1,4
2358,2376,28577,0,4,1,1,4
2359,2377,55417,0,4,1,1,4
2360,2378,142244,0,3,1,1,4
2361,2379,23139,0,2,1,1,4
2362,2380,146232,0,5,1,1,4
2363,2381,35323,0,1,1,1,4
2364,2382,108081,0,5,1,5,4
2365,2383,1021,0,1,1,1,4
2366,2384,120345,0,4,1,1,4
2367,2385,11593,0,2,1,1,4
2368,2386,68180,0,1,1,1,4
2369,2387,26605,0,1,1,1,4
2370,2388,17920,0,1,1,1,4
2371,2389,85156,0,1,1,1,4
2372,2390,9005,0,1,1,1,4
2373,2391,55404,0,2,1,1,4
2374,2392,42584,0,1,1,1,4
2375,2393,92843,0,1,1,1,4
2376,2394,51082,0,4,1,1,4
2377,2395,18727,0,1,1,1,4
2378,2396,212029,0,4,1,1,0
2379,2397,48806,0,1,1,1,4
2380,2398,15610,0,1,1,1,4
2381,2399,46876,0,1,1,1,4
2382,2400,14075,0,1,1,1,4
2383,2401,59895,0,1,1,1,4
2384,2402,25936,0,1,1,1,4
2385,2403,134318,0,1,1,1,4
2386,2404,32807,0,1,1,1,4
2387,2405,38591,0,2,1,1,4
2388,2406,48958,0,3,1,1,4
2389,2407,10710,0,1,1,1,4
2390,2408,60349,0,2,1,1,4
2391,2409,9453,0,1,1,1,4
2392,2410,60867,0,4,1,1,4
2393,2411,27590,0,1,1,1,4
2394,2412,100069,0,3,1,1,4
2395,2413,27820,0,1,1,1,4
2396,2414,20503,0,1,1,1,4
2397,2415,137371,0,1,1,1,4
2398,2416,12950,0,2,1,1,4
2399,2417,25207,957,2,1,1,4
2400,2418,17088,0,1,1,1,4
2401,2420,24100,0,3,1,1,4
2402,2421,101632,0,4,1,1,4
2403,2422,233449,0,3,1,1,0
2404,2423,45257,0,1,1,1,4
2405,2424,626,0,1,1,1,4
2406,2425,18272,0,1,1,1,4
2407,2426,10756,0,1,1,1,4
2408,2427,161281,0,1,1,1,0
2409,2428,75680,0,3,1,1,4
2410,2429,59839,0,3,1,1,4
2411,2430,201259,0,4,1,1,0
2412,2431,101772,0,3,1,1,4
2413,2432,190674,4704,5,1,1,0
2414,2433,1452,0,1,1,1,4
2415,2434,30902,0,1,1,1,4
2416,2435,65458,1000,3,1,1,4
2417,2436,114067,0,4,1,1,4
2418,2437,93371,0,4,1,1,4
2419,2438,20207,0,1,1,1,4
2420,2439,41040,0,5,1,1,4
2421,2440,41062,0,1,2,1,4
2422,2441,208825,0,4,1,1,0
2423,2442,81087,0,3,1,1,4
2424,2443,14336,0,1,1,1,4
2425,2444,29929,0,3,1,1,4
2426,2445,121390,0,1,1,1,4
2427,2446,23226,0,1,1,1,4
2428,2447,451294,0,3,1,1,0
2429,2448,68012,0,1,1,1,4
2430,2449,23589,0,1,1,1,4
2431,2450,35033,0,1,1,1,4
2432,2451,19860,0,1,1,1,4
2433,2452,49588,0,1,1,1,4
2434,2453,111442,0,4,1,1,4
2435,2454,87402,0,4,1,1,4
2436,2455,21875,7558,3,1,1,4
2437,2456,71459,0,4,1,1,4
2438,2457,34049,0,1,1,1,4
2439,2458,39759,0,1,1,1,4
2440,2459,64138,0,3,1,1,4
2441,2460,83811,0,4,1,1,4
2442,2461,51864,0,2,1,1,4
2443,2462,168886,0,5,1,1,4
2444,2463,51730,0,1,1,1,4
2445,2464,118141,0,4,1,1,4
2446,2465,76060,0,4,1,1,4
2447,2466,25316,0,1,1,1,4
2448,2467,16859,0,4,1,1,4
2449,2468,42236,0,1,1,1,4
2450,2469,3446,0,1,1,1,4
2451,2470,26119,0,1,1,1,4
2452,2471,136732,0,5,1,1,4
2453,2472,14554,0,1,1,1,4
2454,2473,165203,0,4,1,1,4
2455,2474,76513,0,4,1,1,4
2456,2475,137076,0,5,1,1,4
2457,2476,11952,0,1,1,1,4
2458,2477,44742,0,1,1,1,4
2459,2478,94022,0,1,1,1,4
2460,2479,29287,0,1,1,1,4
2461,2480,199273,0,5,1,1,0
2462,2481,114868,0,4,1,1,4
2463,2482,37335,0,3,1,1,4
2464,2483,45522,0,3,1,1,4
2465,2484,66524,0,4,1,1,4
2466,2485,38411,0,1,1,1,4
2467,2486,38137,0,1,1,1,4
2468,2487,22077,0,1,1,1,4
2469,2488,65784,0,1,1,1,4
2470,2489,95916,0,3,1,1,4
2471,2490,122164,0,2,1,1,4
2472,2491,307149,2562,4,1,1,0
2473,2492,200089,4727,5,1,1,0
2474,2493,161453,0,3,1,1,4
2475,2494,135568,0,4,1,1,4
2476,2495,98339,0,3,1,1,4
2477,2496,26103,0,3,1,1,4
2478,2497,11133,0,1,1,1,4
2479,2498,7011,0,3,1,1,4
2480,2499,177232,0,3,1,1,0
2481,2500,29298,0,3,1,1,4
2482,2501,35304,0,4,1,1,4
2483,2502,14952,0,1,1,1,4
2484,2503,163315,0,1,1,1,0
2485,2504,23649,0,1,1,1,4
2486,2505,4460,0,1,1,1,4
2487,2506,169794,0,3,1,1,0
2488,2507,23781,0,1,1,1,4
2489,2508,704113,0,5,1,1,1
2490,2509,34942,0,3,1,1,4
2491,2510,5970,0,1,1,1,4
2492,2511,192246,0,1,1,1,0
2493,2512,34103,0,3,1,1,4
2494,2513,142152,0,3,1,1,4
2495,2514,12713,0,1,1,1,4
2496,2515,28848,0,1,1,1,4
2497,2516,10940,0,1,1,1,4
2498,2517,24372,0,1,1,1,4
2499,2518,29005,0,1,1,1,4
2500,2519,215155,0,5,1,1,0
2501,2520,30062,5368,1,1,1,4
2502,2521,13117,0,1,1,1,4
2503,2522,86341,0,3,1,1,4
2504,2523,142810,0,1,1,1,4
2505,2524,8399,0,3,1,1,4
2506,2525,120622,0,4,1,1,4
2507,2526,86150,0,1,1,1,4
2508,2527,14079,0,2,1,1,4
2509,2528,10036,0,3,1,1,4
2510,2529,80737,0,1,1,1,4
2511,2530,25435,0,1,1,1,4
2512,2531,241165,0,1,1,1,0
2513,2532,85826,0,4,1,1,4
2514,2533,654,0,3,1,1,4
2515,2534,11525,0,1,1,1,4
2516,2535,40204,0,1,1,1,4
2517,2536,22963,0,1,1,1,4
2518,2537,47165,0,1,1,1,4
2519,2538,103240,0,4,1,1,4
2520,2539,61737,0,2,1,1,4
2521,2540,25766,0,1,1,1,4
2522,2541,147090,0,4,1,1,4
2523,2542,79333,0,1,1,1,4
2524,2543,4923,0,1,1,1,4
2525,2544,56687,0,4,1,1,4
2526,2545,326704,0,4,1,1,0
2527,2546,45149,0,1,1,1,4
2528,2547,57477,0,1,1,1,4
2529,2548,48265,0,1,1,1,4
2530,2549,34249,0,1,1,1,4
2531,2550,210491,0,4,1,1,0
2532,2551,25671,0,2,1,1,4
2533,2552,191583,0,3,1,1,0
2534,2553,90332,0,2,1,1,4
2535,2554,53532,0,4,1,1,4
2536,2555,71507,0,1,1,1,4
2537,2556,35196,0,1,1,1,4
2538,2557,30034,0,1,1,1,4
2539,2558,47787,0,4,1,1,4
2540,2559,46967,0,1,1,1,4
2541,2560,103615,0,1,1,1,4
2542,2561,5110,0,1,1,1,4
2543,2562,128927,0,5,1,1,4
2544,2563,5000,0,1,1,1,4
2545,2564,126701,0,3,1,1,4
2546,2565,34855,0,1,1,1,4
2547,2566,34464,0,2,1,1,4
2548,2567,86638,0,4,1,1,4
2549,2568,140398,0,5,1,1,4
2550,2569,65812,0,1,1,1,4
2551,2570,34177,1754,2,1,1,4
2552,2571,58195,0,3,1,1,4
2553,2572,34781,0,3,1,1,4
2554,2573,22457,0,3,1,1,4
2555,2574,19996,0,1,1,1,4
2556,2575,26256,0,1,1,1,4
2557,2576,42966,0,1,2,1,4
2558,2577,3129,0,1,1,1,4
2559,2578,138008,5368,4,1,1,4
2560,2579,9611,0,1,1,1,4
2561,2580,40702,0,4,1,1,4
2562,2581,105579,0,3,1,1,4
2563,2582,46654,0,1,1,1,4
2564,2583,518960,0,1,1,1,1
2565,2584,39715,0,3,1,1,4
2566,2585,199,0,1,1,1,4
2567,2586,6345,0,2,1,1,4
2568,2587,72598,0,1,1,1,4
2569,2588,59805,0,1,1,1,4
2570,2589,10307,0,1,1,1,4
2571,2590,37997,0,2,1,1,4
2572,2591,102083,0,3,1,1,4
2573,2592,104632,0,1,1,1,4
2574,2593,18260,0,1,1,1,4
2575,2594,28484,0,1,1,1,4
2576,2595,29105,0,1,1,1,4
2577,2596,49560,0,1,1,1,4
2578,2597,29346,0,1,1,1,4
2579,2598,75288,0,4,1,1,4
2580,2599,42366,0,2,1,1,4
2581,2600,151336,651,1,1,1,4
2582,2601,48363,0,1,1,1,4
2583,2602,11529,0,3,1,1,4
2584,2603,61956,0,1,1,1,4
2585,2604,15378,0,1,1,1,4
2586,2605,85346,0,1,1,1,4
2587,2606,215946,0,1,1,1,0
2588,2607,66539,0,3,1,1,4
2589,2608,97131,0,4,1,1,4
2590,2609,14513,0,1,1,1,4
2591,2610,211773,0,3,1,1,0
2592,2611,45742,0,1,1,1,4
2593,2612,39862,0,3,1,1,4
2594,2613,75132,0,4,1,1,4
2595,2614,91296,0,3,1,1,4
2596,2615,117290,0,1,1,1,4
2597,2616,75556,0,1,1,1,4
2598,2617,5103,0,1,1,1,4
2599,2618,10747,0,1,1,1,4
2600,2619,31789,0,1,1,1,4
2601,2620,59515,0,1,1,1,4
2602,2621,86913,0,2,1,1,4
2603,2622,49129,0,2,1,1,4
2604,2623,135408,0,5,1,1,4
2605,2624,41152,10074,1,1,1,4
2606,2625,145750,0,2,1,1,4
2607,2626,7041,0,1,1,1,4
2608,2627,273442,0,4,1,1,0
2609,2628,44514,0,1,1,1,4
2610,2629,96490,0,1,1,1,4
2611,2630,45050,2900,1,1,1,4
2612,2631,91048,0,4,1,1,4
2613,2632,20352,0,1,1,1,4
2614,2633,34294,0,3,1,1,4
2615,2634,59696,2586,5,1,1,4
2616,2635,106155,0,1,1,1,4
2617,2636,29244,0,2,1,1,4
2618,2637,27592,0,1,1,1,4
2619,2638,16128,0,1,1,1,4
2620,2640,51353,0,1,1,1,4
2621,2641,235422,0,2,1,1,0
2622,2642,7456,0,1,1,1,4
2623,2643,33604,0,3,1,1,4
2624,2644,24803,0,1,1,1,4
2625,2645,58411,0,1,1,1,4
2626,2646,3273,0,1,1,1,4
2627,2647,28480,0,1,1,1,4
2628,2648,46706,0,1,1,1,4
2629,2649,102230,0,1,1,1,4
2630,2650,12096,0,1,1,1,4
2631,2651,118487,0,1,1,1,4
2632,2652,20518,0,2,1,1,4
2633,2653,6280,0,1,1,1,4
2634,2654,11700,0,1,1,1,4
2635,2655,391,0,1,1,1,4
2636,2656,78305,733,1,1,1,4
2637,2657,145214,1692,1,1,1,4
2638,2658,137760,0,5,1,1,4
2639,2659,88563,0,4,1,1,4
2640,2660,25748,0,1,1,1,4
2641,2661,27102,0,3,1,1,4
2642,2662,25824,0,3,1,1,4
2643,2663,23054,0,1,1,1,4
2644,2664,29150,0,3,1,1,4
2645,2665,37529,0,4,1,1,4
2646,2666,7515,0,2,1,1,4
2647,2667,194576,0,4,1,1,0
2648,2668,24265,0,1,1,1,4
2649,2669,16773,0,1,1,1,4
2650,2670,5432,0,1,1,1,4
2651,2671,110480,0,4,1,1,4
2652,2672,86273,0,3,1,1,4
2653,2673,20674,0,3,1,1,4
2654,2674,8335,0,1,1,1,4
2655,2675,40893,0,1,1,1,4
2656,2676,644881,2600,1,1,1,1
2657,2677,61081,0,4,1,1,4
2658,2678,27438,0,1,1,1,4
2659,2679,14748,0,1,1,1,4
2660,2680,49514,0,1,1,1,4
2661,2681,7457,0,1,1,1,4
2662,2682,97193,0,2,1,1,4
2663,2683,68456,0,2,1,1,4
2664,2684,123842,0,3,1,1,4
2665,2685,61285,0,5,1,1,4
2666,2686,20157,0,1,1,1,4
2667,2687,41073,0,3,1,1,4
2668,2688,21784,0,2,1,1,4
2669,2689,12868,0,1,1,1,4
2670,2690,147862,0,4,1,1,4
2671,2691,11836,0,1,1,1,4
2672,2692,25681,1526,1,1,1,4
2673,2693,282784,3508,1,1,1,0
2674,2694,59704,0,4,2,1,4
2675,2695,75279,0,1,1,1,4
2676,2696,66681,0,1,1,1,4
2677,2697,72085,0,3,1,1,4
2678,2698,2039,0,1,1,1,4
2679,2699,2214,0,1,1,1,4
2680,2700,16208,0,1,1,1,4
2681,2701,25829,0,1,1,1,4
2682,2702,83217,0,1,1,1,4
2683,2703,9520,0,3,1,1,4
2684,2704,103215,0,3,1,1,4
2685,2705,62629,0,4,1,1,4
2686,2706,45603,0,2,1,1,4
2687,2707,44792,0,2,1,1,4
2688,2708,97535,0,1,1,1,4
2689,2709,60085,0,3,1,1,4
2690,2710,76938,0,3,1,1,4
2691,2711,2562,0,2,1,1,4
2692,2712,7685,0,1,1,1,4
2693,2713,102942,0,5,1,1,4
2694,2714,7029,0,1,1,1,4
2695,2715,2119,0,1,1,1,4
2696,2717,207311,0,1,1,1,0
2697,2719,77753,0,3,1,1,4
2698,2720,171637,0,1,1,1,0
2699,2721,35243,0,2,1,1,4
2700,2722,46186,0,2,1,1,4
2701,2723,54810,0,3,1,1,4
2702,2724,25637,0,1,1,1,4
2703,2725,35088,0,1,1,1,4
2704,2726,73899,0,1,1,1,4
2705,2727,81171,0,1,1,1,4
2706,2728,39418,0,1,1,1,4
2707,2729,62124,0,1,1,1,4
2708,2730,14134,0,1,1,1,4
2709,2731,405499,1000,4,1,1,0
2710,2732,20353,0,1,1,1,4
2711,2733,93154,0,4,1,1,4
2712,2734,9492,0,1,1,1,4
2713,2735,18369,0,1,1,1,4
2714,2736,32824,0,1,1,1,4
2715,2737,109416,0,5,1,1,4
2716,2738,28312,0,1,1,1,4
2717,2739,78462,0,3,1,1,4
2718,2740,32740,0,1,1,1,4
2719,2741,57293,0,1,1,1,4
2720,2742,174743,0,1,1,1,0
2721,2743,59486,0,1,1,1,4
2722,2744,211355,0,2,1,1,0
2723,2745,56805,0,3,1,1,4
2724,2746,278258,0,1,1,1,0
2725,2747,18545,0,3,1,1,4
2726,2748,5570,0,1,1,1,4
2727,2749,44690,0,3,1,1,4
2728,2750,127835,0,4,1,1,4
2729,2751,32540,0,4,1,1,4
2730,2752,54396,629,4,1,1,4
2731,2753,162840,0,5,1,1,4
2732,2754,109441,0,1,1,1,4
2733,2755,7369,0,1,1,1,4
2734,2756,16378,0,1,1,1,4
2735,2757,39859,0,1,1,1,4
2736,2758,44214,0,3,1,1,4
2737,2759,73102,0,3,1,1,4
2738,2760,3552,0,1,1,1,4
2739,2761,71593,0,3,1,1,4
2740,2762,74072,0,4,1,1,4
2741,2763,42970,0,1,2,1,4
2742,2764,23385,0,3,1,1,4
2743,2765,51176,0,4,1,1,4
2744,2766,12426,0,1,1,1,4
2745,2767,10062,0,1,1,1,4
2746,2768,34790,0,1,1,1,4
2747,2769,95759,0,1,1,1,4
2748,2770,51592,0,1,1,1,4
2749,2771,23294,0,1,1,1,4
2750,2772,33398,0,3,1,1,4
2751,2773,229576,0,1,1,1,0
2752,2774,60250,0,3,1,1,4
2753,2775,81871,0,3,1,1,4
2754,2776,259529,0,1,1,1,0
2755,2777,430,0,1,1,1,4
2756,2778,75949,0,1,1,1,4
2757,2779,44206,0,3,1,1,4
2758,2780,125274,0,1,1,1,4
2759,2781,104670,0,1,1,1,4
2760,2782,282971,0,1,1,1,0
2761,2783,28731,0,4,1,1,4
2762,2784,16965,1651,1,1,1,4
2763,2785,50658,1674,1,1,1,4
2764,2786,124681,0,1,1,1,4
2765,2787,74352,0,3,1,1,4
2766,2788,70308,0,4,1,1,4
2767,2789,98722,0,3,1,1,4
2768,2790,79020,0,1,1,1,4
2769,2791,28335,0,1,1,1,4
2770,2792,22011,0,1,1,1,4
2771,2793,49436,0,4,1,1,4
2772,2794,145072,0,1,1,1,4
2773,2795,8992,0,2,1,1,4
2774,2796,72497,0,3,1,1,4
2775,2797,187999,0,4,1,1,0
2776,2798,62335,0,1,1,1,4
2777,2799,41556,0,3,1,1,4
2778,2800,15436,0,1,1,1,4
2779,2801,109618,0,3,1,1,4
2780,2802,182228,0,4,1,1,0
2781,2803,1000,0,1,1,1,4
2782,2804,36699,0,1,1,1,4
2783,2805,135828,0,3,1,1,4
2784,2806,39098,0,3,1,1,4
2785,2807,20713,0,3,1,1,4
2786,2808,18959,0,1,1,1,4
2787,2809,28010,0,1,1,1,4
2788,2810,148976,0,1,1,1,4
2789,2811,126680,0,1,1,1,4
2790,2812,664,0,1,1,1,4
2791,2813,18533,0,3,1,1,4
2792,2814,202168,0,3,1,1,0
2793,2815,4653,2433,1,1,1,4
2794,2816,37839,0,3,1,1,4
2795,2817,29196,0,2,1,1,4
2796,2818,38378,0,1,1,1,4
2797,2819,66716,0,3,1,1,4
2798,2820,7500,0,1,1,1,4
2799,2821,47992,0,1,1,1,4
2800,2822,85823,0,1,1,1,4
2801,2823,32323,0,1,1,1,4
2802,2824,87633,0,4,1,1,4
2803,2825,104523,0,1,1,1,4
2804,2826,60856,0,2,1,1,4
2805,2827,15526,0,1,1,1,4
2806,2828,83781,0,4,1,1,4
2807,2829,17681,0,1,1,1,4
2808,2830,76909,0,3,1,1,4
2809,2831,22084,0,1,1,1,4
2810,2832,50783,0,3,1,1,4
2811,2833,43220,0,1,1,1,4
2812,2834,41275,0,1,1,1,4
2813,2835,13738,0,2,1,1,4
2814,2836,32270,0,1,1,1,4
2815,2837,22053,0,4,1,1,4
2816,2838,32708,0,3,1,1,4
2817,2839,7108,0,1,1,1,4
2818,2840,47056,0,1,1,1,4
2819,2841,112197,0,4,1,1,4
2820,2842,106757,0,5,1,1,4
2821,2843,105294,0,4,1,1,4
2822,2844,180481,1249,3,1,1,0
2823,2845,169139,0,1,1,1,0
2824,2846,92406,0,2,1,1,4
2825,2847,41150,0,1,1,1,4
2826,2848,3831,0,1,1,1,4
2827,2849,48014,0,1,1,1,4
2828,2850,19078,0,1,1,1,4
2829,2851,3965,0,2,1,1,4
2830,2852,37965,0,1,1,1,4
2831,2853,69884,0,5,1,1,4
2832,2854,24557,0,3,1,1,4
2833,2855,16733,0,1,1,1,4
2834,2856,41824,0,1,1,1,4
2835,2857,8188,0,1,1,1,4
2836,2858,36146,0,1,1,1,4
2837,2859,37331,0,1,1,1,4
2838,2860,15000,0,1,1,1,4
2839,2861,232194,0,4,1,1,0
2840,2862,8557,0,1,1,1,4
2841,2863,1000,0,1,1,1,4
2842,2864,84179,0,3,1,1,4
2843,2865,66590,0,1,1,1,4
2844,2866,66445,0,3,1,1,4
2845,2867,174286,0,1,1,1,0
2846,2868,33951,0,3,1,1,4
2847,2869,27204,0,2,1,1,4
2848,2870,16442,0,1,1,1,4
2849,2871,39669,0,4,1,1,4
2850,2872,8063,0,1,1,1,4
2851,2873,15243,0,1,1,1,4
2852,2874,17603,2543,2,1,1,4
2853,2875,66466,0,4,1,2,4
2854,2876,52537,0,4,1,1,4
2855,2877,51172,0,1,1,1,4
2856,2878,56186,0,3,1,1,4
2857,2879,18074,0,1,1,1,4
2858,2880,31759,0,1,1,1,4
2859,2881,34007,0,1,1,1,4
2860,2882,28338,0,1,1,1,4
2861,2883,28693,0,2,1,1,4
2862,2884,15036,0,2,1,1,4
2863,2885,26797,0,1,1,1,4
2864,2886,79192,0,3,1,1,4
2865,2887,83651,0,3,1,1,4
2866,2888,19128,0,2,1,1,4
2867,2889,11245,0,1,1,1,4
2868,2890,18735,0,1,1,1,4
2869,2891,43310,0,3,1,1,4
2870,2892,51142,0,1,1,1,4
2871,2893,127588,0,2,1,1,4
2872,2894,43304,0,1,1,1,4
2873,2895,33064,0,1,1,1,4
2874,2896,10424,0,1,1,1,4
2875,2897,6517,0,1,1,1,4
2876,2898,47160,0,1,1,1,4
2877,2899,15584,0,1,1,1,4
2878,2900,164222,0,1,1,1,0
2879,2901,248738,0,1,1,1,0
2880,2902,25853,0,3,1,1,4
2881,2903,113183,0,1,1,1,4
2882,2904,153664,0,5,1,1,4
2883,2905,21285,0,1,1,1,4
2884,2906,70353,0,1,1,1,4
2885,2907,39728,0,3,1,1,4
2886,2908,28294,0,1,1,1,4
2887,2909,109505,0,3,1,1,4
2888,2910,78317,0,3,1,1,4
2889,2911,20969,0,3,1,1,4
2890,2912,36398,0,2,1,1,4
2891,2913,166199,6168,1,1,1,0
2892,2914,147770,0,4,1,1,4
2893,2915,16875,0,1,1,1,4
2894,2916,17060,0,1,1,1,4
2895,2917,44101,0,5,1,1,4
2896,2918,142729,0,1,1,1,4
2897,2919,23578,0,3,1,1,4
2898,2920,19881,0,1,1,1,4
2899,2921,62960,0,5,1,1,4
2900,2922,16685,0,1,1,1,4
2901,2923,33405,0,1,1,1,4
2902,2924,37211,0,3,1,1,4
2903,2925,2900,0,1,1,1,4
2904,2926,99226,0,2,1,1,4
2905,2927,31899,0,4,1,1,4
2906,2928,17769,0,1,2,1,4
2907,2929,50212,0,1,1,1,4
2908,2930,32125,0,1,1,1,4
2909,2931,12120,0,1,1,1,4
2910,2932,82352,0,1,1,1,4
2911,2933,6286,0,1,1,1,4
2912,2934,17326,0,1,1,1,4
2913,2935,32234,0,3,1,1,4
2914,2936,60386,2738,3,1,1,4
2915,2937,56174,0,2,1,1,4
2916,2938,81144,0,1,1,1,4
2917,2939,51737,0,1,1,1,4
2918,2940,95537,0,4,1,1,4
2919,2941,36311,0,1,1,1,4
2920,2942,23518,0,3,1,1,4
2921,2943,34042,0,1,1,1,4
2922,2944,19591,0,1,1,1,4
2923,2945,46455,0,1,1,1,4
2924,2946,89413,0,3,1,1,4
2925,2947,169546,0,5,1,1,4
2926,2948,17135,0,1,1,1,4
2927,2949,72253,0,4,1,1,4
2928,2950,8344,0,1,1,1,4
2929,2951,52718,0,3,1,1,4
2930,2952,23933,0,2,1,1,4
2931,2953,179207,0,1,1,1,0
2932,2954,76177,0,4,1,1,4
2933,2955,11472,0,2,1,1,4
2934,2956,131635,0,5,1,1,4
2935,2957,124027,0,2,1,1,4
2936,2958,15138,0,1,1,1,4
2937,2959,43229,0,1,1,1,4
2938,2960,310226,0,4,1,1,0
2939,2961,27043,0,1,1,1,4
2940,2962,55381,0,1,1,1,4
2941,2963,53983,0,3,1,1,4
2942,2964,59179,0,3,1,1,4
2943,2965,43510,0,1,1,1,4
2944,2966,32886,0,1,1,1,4
2945,2967,7015,0,1,1,1,4
2946,2968,19627,0,1,1,1,4
2947,2969,79903,0,1,1,1,4
2948,2970,28464,0,1,1,1,4
2949,2971,9768,0,1,1,1,4
2950,2972,18522,0,1,1,1,4
2951,2973,55086,0,1,1,1,4
2952,2974,158986,0,1,1,1,0
2953,2975,18939,0,1,1,1,4
2954,2976,242018,0,1,1,1,0
2955,2977,61474,0,1,1,4,4
2956,2978,53892,1619,3,1,1,4
2957,2979,23315,0,1,1,1,4
2958,2980,33918,0,1,1,1,4
2959,2981,65926,0,3,1,1,4
2960,2982,67753,0,3,1,1,4
2961,2983,49280,0,1,1,1,4
2962,2984,97606,0,4,1,1,4
2963,2985,36861,0,1,1,1,4
2964,2986,49749,0,3,1,1,4
2965,2987,36300,0,1,1,1,4
2966,2988,80500,0,3,1,1,4
2967,2989,8210,0,1,2,1,4
2968,2990,40257,0,1,1,1,4
2969,2991,31930,6153,1,1,1,4
2970,2992,9154,0,1,1,1,4
2971,2993,54345,0,1,1,1,4
2972,2994,38835,0,1,1,1,4
2973,2995,4858,0,1,1,1,4
2974,2996,56745,0,1,1,1,4
2975,2997,87507,0,3,1,1,4
2976,2998,84126,0,1,1,1,4
2977,2999,27566,0,1,1,1,4
2978,3000,22805,0,1,3,1,4
2979,3001,38508,0,3,1,1,4
2980,3002,8184,0,1,1,1,4
2981,3003,12263,0,1,1,1,4
2982,3004,89576,0,3,1,1,4
2983,3005,183303,4361,1,1,1,0
2984,3006,326201,0,1,1,1,0
2985,3007,132894,0,4,1,1,4
2986,3008,12881,0,1,1,1,4
2987,3009,114037,0,1,1,1,4
2988,3010,71682,0,3,1,1,4
2989,3011,94016,0,1,1,1,4
2990,3012,71263,0,5,1,1,4
2991,3013,16341,0,1,1,1,4
2992,3014,60331,0,3,1,1,4
2993,3015,47966,2947,3,1,1,4
2994,3016,148086,0,4,1,1,4
2995,3017,15279,0,3,1,1,4
2996,3018,0,0,1,1,1,4
2997,3019,52885,0,1,1,1,4
2998,3020,36844,0,2,1,1,4
2999,3021,142527,1000,1,3,1,4
3000,3022,20390,0,1,1,1,4
3001,3023,29182,0,5,1,1,4
3002,3024,65207,0,4,1,1,4
3003,3025,568,0,1,1,1,4
3004,3026,30759,0,1,1,1,4
3005,3027,276,0,1,1,1,4
3006,3028,22496,0,1,1,1,4
3007,3029,23846,0,1,1,1,4
3008,3030,26505,0,1,1,1,4
3009,3031,72131,0,2,1,1,4
3010,3032,24406,0,1,1,1,4
3011,3033,63193,0,3,1,1,4
3012,3034,23179,0,1,1,1,4
3013,3035,14710,0,1,1,1,4
3014,3036,74073,0,4,1,1,4
3015,3037,43348,0,4,1,1,4
3016,3038,97424,0,5,1,1,4
3017,3039,20603,0,1,1,1,4
3018,3040,92097,2194,1,1,1,4
3019,3041,31520,0,1,1,1,4
3020,3042,29350,0,4,1,1,4
3021,3043,20537,0,3,1,1,4
3022,3044,17376,0,1,1,1,4
3023,3045,24563,0,1,1,1,4
3024,3046,52562,0,3,1,1,4
3025,3047,48224,0,1,1,1,4
3026,3048,13271,0,1,1,1,4
3027,3049,129919,719,1,1,1,4
3028,3050,17893,0,2,1,1,4
3029,3051,52693,0,1,1,1,4
3030,3052,50895,0,4,1,1,4
3031,3053,36459,0,1,1,1,4
3032,3054,68532,0,5,1,1,4
